customer_id,customer_name,email,country,signup_date,customer_segment,lifetime_value
3385,Kayla Hudson,creynolds@example.net,United Kingdom,2021-01-12,Standard,97.55
3386,Erika Lopez DVM,sethsanders@example.com,Germany,2022-03-17,Standard,101.35
3387,Krystal Rodriguez,fordbeverly@example.org,Japan,2026-01-29,Basic,48.73
3388,Frank Morrison,matthew77@example.com,United Kingdom,2020-06-01,Standard,51.82
3389,Susan Wood,bjames@example.net,Germany,2024-10-23,Standard,117.14
3390,Donna Mejia,stewartsandra@example.net,France,2026-06-04,Premium,100.58
3391,Mr. Kenneth Ashley,mcclainkimberly@example.com,United States,2020-01-05,Basic,59.76
3392,Heather Davis,brittanyrush@example.com,United States,2021-05-02,Standard,32.75
3393,Amanda Marks,hmiller@example.com,Australia,2023-08-17,Basic,189.62
3394,Kristopher Little,kim09@example.org,Japan,2020-06-26,Standard,64.29
3395,Wendy Sims,fhoffman@example.com,United Kingdom,2023-02-23,Standard,48.15
3396,Nicholas Hernandez,schroederbrittany@example.org,Germany,2022-05-26,Basic,56.63
3397,Donald Duncan,brownwilliam@example.net,Brazil,2020-01-09,Standard,25.39
3398,Christopher Perez,moralesdawn@example.com,United Kingdom,2020-02-17,Basic,152.11
3399,Alexis Jackson,rickyclark@example.org,Brazil,2023-08-29,Premium,44.47
3400,Todd Burnett,smithstephanie@example.net,France,2020-02-03,Standard,52.61
3401,Michael Andrews,rebeccacurtis@example.com,Netherlands,2023-03-12,Standard,21.07
3402,Kathleen Casey,john40@example.net,Germany,2022-06-16,Basic,42.33
3403,Matthew Harper,romankathryn@example.com,Australia,2020-08-19,Basic,45.52
3404,James Leach,fgregory@example.com,Japan,2021-04-02,Basic,130.17
3405,Gary Jones,michaeltorres@example.com,Brazil,2023-01-18,Premium,51.91
3406,Jennifer Pennington,jrios@example.net,Brazil,2025-08-23,Standard,50.19
3407,Edward Figueroa,elizabethbrennan@example.net,France,2022-12-22,Basic,113.45
3408,Jessica Moore,donnamcintosh@example.net,India,2022-06-01,Standard,26.80
3409,Sandra Holmes,ncollier@example.com,United States,2021-10-14,Standard,23.50
3410,Joseph Smith,ericvalencia@example.com,Australia,2021-10-15,Standard,54.60
3411,Ronald King,john69@example.net,Brazil,2023-02-09,Standard,61.73
3412,Sharon Johnson,monicadaniel@example.net,Canada,2024-11-28,Standard,83.05
3413,Heather Le,hineskrystal@example.com,Germany,2024-09-22,Standard,24.96
3414,Alejandra Ellis,amandamorales@example.org,India,2021-04-14,Basic,118.64
3415,John Perez,gerald93@example.net,United States,2021-05-21,Premium,121.94
3416,Richard Reed,lmeadows@example.com,Japan,2025-02-14,Basic,22.03
3417,George Haney,allensara@example.org,Canada,2025-04-05,Premium,36.10
3418,Abigail Riddle,gomezerica@example.net,Germany,2026-05-17,Standard,38.76
3419,Greg Dyer,barrettsusan@example.org,United Kingdom,2021-12-25,Premium,41.03
3420,Melinda Holloway,reginacarlson@example.net,France,2024-07-10,Premium,42.54
3421,Robert Hardy,woliver@example.com,Japan,2021-01-09,Basic,190.59
3422,Denise Melton,rodriguezjohn@example.com,Australia,2024-10-15,Basic,49.19
3423,Jeffrey Lowe,dhoward@example.com,Australia,2023-04-03,Standard,19.31
3424,Jack Walker,lindacooper@example.net,United Kingdom,2023-06-10,Standard,26.05
3425,Troy Green,angelarhodes@example.com,Japan,2024-01-29,Basic,14.47
3426,Lori Richards,zdavila@example.net,Netherlands,2023-12-11,Standard,39.31
3427,Emily Sutton,clayton74@example.com,United Kingdom,2022-04-15,Standard,49.07
3428,Cody Bruce,whale@example.com,Japan,2025-08-25,Premium,46.33
3429,Brandon Bridges,pbryant@example.com,Canada,2022-03-01,Standard,27.44
3430,Michelle Farmer,contrerasmaria@example.com,Germany,2024-01-20,Basic,140.25
3431,Jeff Palmer,kathleenscott@example.org,Japan,2020-10-19,Standard,95.39
3432,Adrian Howell,dixonkristen@example.com,Japan,2022-06-24,Basic,37.35
3433,Cynthia Tyler,colemanjim@example.net,Canada,2024-09-16,Premium,23.28
3434,Johnny Brown,sandraharper@example.org,France,2023-11-30,Standard,47.34
3435,Tabitha Martinez,antonio59@example.net,United States,2023-07-13,Basic,17.46
3436,Tiffany Lewis,ralexander@example.org,Australia,2023-11-16,Premium,57.31
3437,Amanda Shaw,mariaschmidt@example.net,United Kingdom,2023-10-02,Basic,46.65
3438,Lawrence Allen,sandovaldebra@example.org,France,2021-11-09,Standard,33.47
3439,Cynthia Sanchez,michael28@example.org,India,2023-01-25,Basic,245.36
3440,Cody Lynch,thomaswang@example.com,Australia,2020-10-06,Premium,61.20
3441,Lori Lee,higginskelly@example.org,United States,2025-01-18,Basic,32.61
3442,Jeffrey Gilbert,boydjasmine@example.net,Japan,2021-12-26,Basic,28.11
3443,Savannah Beck,rosemiller@example.org,Australia,2023-04-10,Standard,86.46
3444,Alan Thomas,rwebb@example.net,Canada,2026-05-24,Premium,43.00
3445,Steven Choi,frysharon@example.net,Japan,2020-11-23,Basic,19.82
3446,Sarah Thomas,browningjason@example.org,United Kingdom,2020-05-14,Premium,31.98
3447,Luke Moore,manningjessica@example.com,Germany,2020-11-14,Standard,25.43
3448,Michael Graham,randyyoder@example.com,United States,2022-09-09,Standard,71.58
3449,Jose Hayes,bwilson@example.com,United States,2023-07-06,Basic,38.69
3450,Sara Miller,ramoskelly@example.net,United Kingdom,2024-11-04,Standard,93.35
3451,William Smith,brianhill@example.org,Australia,2024-07-31,Standard,27.29
3452,Kristen Johnson,hnewton@example.org,France,2026-03-24,Basic,19.45
3453,Carolyn Stewart,juliecollins@example.com,Canada,2023-04-30,Standard,113.02
3454,Richard Nelson,zchavez@example.org,Brazil,2025-10-21,Standard,73.39
3455,Elizabeth Jones,joshuacohen@example.com,Australia,2020-02-26,Basic,81.62
3456,Bernard Sanchez,johncoleman@example.net,France,2024-08-02,Basic,246.76
3457,David Brooks,seanjones@example.com,France,2023-10-17,Standard,67.42
3458,Joseph Payne,gardnererik@example.org,Netherlands,2024-06-15,Basic,105.70
3459,Melinda Jones,laura20@example.net,Japan,2021-02-02,Standard,100.39
3460,Jason Smith,umills@example.net,Canada,2024-06-10,Standard,42.42
3461,Lindsay Owens,wongjacqueline@example.org,Australia,2023-08-28,Standard,89.94
3462,Alexander Anderson,deborah67@example.org,United Kingdom,2023-12-09,Premium,63.14
3463,Joyce Hamilton,holly10@example.com,India,2022-05-25,Premium,33.46
3464,Christopher Ellis,ann08@example.net,Japan,2022-08-26,Premium,26.28
3465,Rebecca Torres,christopher19@example.org,France,2024-08-05,Standard,121.91
3466,James Morgan,sarah69@example.com,Canada,2020-09-15,Standard,46.74
3467,Jeffrey Navarro,greeneshawn@example.com,Canada,2025-03-05,Standard,257.15
3468,Charles Coleman,wattsemma@example.net,Canada,2026-02-20,Basic,69.97
3469,Jessica Robinson,richard26@example.com,Canada,2025-09-06,Premium,37.96
3470,Joshua Christian,watsontroy@example.com,Netherlands,2024-02-17,Basic,36.05
3471,Claudia Rios,cburgess@example.org,India,2024-03-11,Premium,51.31
3472,Stacey Thompson,elizabeth14@example.com,Brazil,2022-07-23,Standard,38.38
3473,Michael Jones,nharris@example.org,Australia,2026-03-09,Premium,209.59
3474,Mark Garcia,gbutler@example.net,United States,2026-01-31,Standard,29.15
3475,Joseph Fisher,kennethperez@example.net,Japan,2023-10-19,Standard,23.96
3476,James Davila,bgreen@example.com,United States,2025-09-08,Premium,100.24
3477,Juan Chan,ewatkins@example.org,Germany,2024-02-12,Standard,78.98
3478,Mr. Martin Morales,aaronramirez@example.org,Canada,2023-02-11,Basic,79.34
3479,Catherine Crane,hannahmiller@example.com,Canada,2026-08-13,Standard,71.07
3480,Kyle Ramirez,stanleygary@example.org,Netherlands,2023-01-07,Standard,54.80
3481,Brianna Davis,velezbrendan@example.net,Japan,2022-01-13,Premium,41.95
3482,Caleb Lee,gjackson@example.org,Canada,2022-03-29,Premium,50.72
3483,Theresa Pearson,herrerasean@example.net,Brazil,2020-03-22,Standard,28.99
3484,Rachel Acosta,ccook@example.net,United Kingdom,2026-07-11,Standard,194.93
3485,Lori Brown,marissa74@example.net,United States,2021-03-29,Basic,38.32
3486,Douglas Nash,sarahtaylor@example.com,Brazil,2020-10-08,Premium,54.77
3487,Manuel Alvarado,vanessa58@example.net,Australia,2023-06-15,Standard,88.92
3488,Sarah Grimes,reynoldstravis@example.net,United Kingdom,2023-02-03,Premium,88.14
3489,Brandon Carlson,richard31@example.com,United States,2026-06-21,Standard,173.71
3490,Jennifer Barnes,marissa72@example.net,Netherlands,2024-02-16,Basic,113.82
3491,Ann Combs,chelsea37@example.net,United Kingdom,2025-07-16,Premium,39.13
3492,Stacy Brown,alicianorris@example.net,United Kingdom,2022-12-23,Standard,98.15
3493,Alexandria Jones,heidiwilson@example.org,Brazil,2020-12-10,Standard,36.11
3494,Ashley Walker,ybailey@example.net,France,2022-10-31,Basic,32.96
3495,Louis Rose,robertmartinez@example.org,Netherlands,2023-03-17,Standard,61.64
3496,Amy Alvarez,beth04@example.net,Australia,2024-11-21,Standard,33.25
3497,Faith Walker,carolynbrady@example.com,Japan,2025-03-28,Basic,110.48
3498,Laurie Blake,pmckee@example.net,Australia,2026-02-11,Standard,50.47
3499,Mark Thomas,hernandezmelissa@example.net,Japan,2025-05-31,Standard,70.96
3500,Andrea Greene,kimberly51@example.com,Canada,2020-10-20,Basic,148.02
3501,Sarah Leach,marcusgilmore@example.org,Canada,2024-05-02,Standard,33.11
3502,Wendy Mann,marilyn62@example.org,United Kingdom,2025-01-31,Basic,65.10
3503,Cynthia George,hshepherd@example.net,Japan,2025-11-20,Standard,58.55
3504,Brandon Price,jonathan38@example.com,Netherlands,2021-06-30,Standard,67.77
3505,Kelly Doyle,morrisonalan@example.com,Netherlands,2024-09-14,Basic,31.44
3506,Stephen Riley,curtisroy@example.net,Canada,2022-09-07,Standard,43.11
3507,William Carr,rtaylor@example.net,Germany,2020-08-20,Standard,33.85
3508,Chelsea Curtis,jacquelinemurray@example.net,United States,2024-05-27,Standard,66.37
3509,Cindy Howell,barneswilliam@example.org,India,2020-11-02,Basic,55.11
3510,Barbara Sandoval,sarahchavez@example.com,Germany,2022-07-10,Standard,67.87
3511,Maria Moss,theresa24@example.org,Brazil,2021-08-17,Basic,16.23
3512,Robert Jenkins,clifford98@example.net,Germany,2020-10-08,Standard,94.30
3513,Adrian Snow,jackyoung@example.com,Netherlands,2025-11-23,Premium,55.48
3514,Philip Tran,bankskyle@example.com,United States,2025-10-13,Standard,32.93
3515,Robert Molina,eric02@example.net,Brazil,2024-11-22,Basic,41.23
3516,Steven Davis,wolfekyle@example.com,Netherlands,2021-12-03,Standard,77.53
3517,Aimee Lang MD,vsandoval@example.com,Japan,2021-05-08,Standard,16.23
3518,Ana Lee,troy39@example.net,Brazil,2026-03-20,Basic,203.55
3519,Frederick Davis,floresmariah@example.org,Brazil,2023-04-28,Premium,157.53
3520,Mary Underwood,romeromakayla@example.com,Canada,2021-08-27,Standard,91.97
3521,Derek Curry,johnsonjames@example.com,Germany,2024-08-23,Basic,93.09
3522,Dr. Jeffrey Beck,austinfrye@example.org,Canada,2024-04-01,Basic,49.93
3523,Cynthia Medina,xgreene@example.org,Australia,2020-12-10,Premium,22.24
3524,Kimberly Webster,carrollchristopher@example.org,Japan,2022-10-20,Basic,54.72
3525,Matthew Trevino,houstonlaura@example.com,Canada,2023-11-25,Premium,128.06
3526,Debra Lee,aaron62@example.net,India,2022-09-24,Standard,76.03
3527,Dawn Kennedy,emily89@example.org,Australia,2021-08-10,Premium,22.30
3528,Logan Dennis,crosbyjoan@example.com,United Kingdom,2023-02-12,Basic,92.39
3529,David Hoffman,xparsons@example.com,Australia,2025-09-14,Standard,103.49
3530,Alex Adams,iacevedo@example.net,Netherlands,2021-07-29,Basic,62.47
3531,Peter Hansen,lori09@example.com,United Kingdom,2024-12-05,Standard,15.88
3532,Renee Jacobs,chelsea70@example.org,Canada,2022-09-23,Premium,40.79
3533,Sara Ruiz,ncampbell@example.com,Japan,2026-06-04,Standard,134.14
3534,Abigail Gill,bradley71@example.net,Germany,2022-02-19,Premium,48.21
3535,Donald Mitchell,joshua88@example.com,India,2022-08-16,Premium,25.62
3536,Kevin Carr,hestrada@example.com,Australia,2020-05-13,Standard,27.21
3537,Sarah Johnson,stephen61@example.com,United States,2020-10-17,Standard,22.36
3538,Susan Miller,fsilva@example.com,India,2025-02-13,Premium,110.52
3539,Joan Rogers,laurengreen@example.net,United Kingdom,2025-09-09,Standard,43.28
3540,April Morgan,acalderon@example.com,Canada,2020-07-23,Standard,50.20
3541,Matthew Green,racevedo@example.org,Canada,2026-06-06,Standard,54.25
3542,Margaret Graham,jamesbenson@example.com,Japan,2024-08-10,Standard,53.25
3543,Rachael Ortiz,andrew45@example.org,Japan,2020-01-06,Standard,42.81
3544,Nicole Baker,toddcollins@example.org,Germany,2021-07-24,Standard,17.56
3545,Kimberly Jackson,laurahamilton@example.com,Netherlands,2020-09-28,Basic,34.32
3546,Erin Baird,laurie14@example.org,Netherlands,2020-06-11,Premium,20.33
3547,Christopher Bennett,ambersavage@example.com,United States,2024-09-28,Standard,82.24
3548,Donna Sanchez,willie16@example.org,France,2023-02-21,Standard,42.11
3549,Frank Bell,dvillarreal@example.net,Canada,2022-03-02,Basic,37.66
3550,Brenda Dunn,cortezchristopher@example.org,India,2026-03-22,Standard,181.29
3551,April Carter,fburke@example.net,Canada,2023-12-02,Standard,61.71
3552,Olivia Williams,dylan77@example.com,India,2023-11-27,Basic,21.77
3553,Nicole Lewis,paulperry@example.org,United States,2026-07-15,Standard,83.41
3554,Richard Gray,erin39@example.com,United States,2025-08-16,Premium,113.52
3555,Christina Wood,jessemedina@example.net,United States,2025-01-03,Basic,73.01
3556,Joan Robinson,tdavis@example.net,Japan,2024-05-25,Premium,32.41
3557,Stephen Thompson,blackwellkevin@example.com,India,2024-02-24,Premium,31.88
3558,Jill Edwards,yzamora@example.org,France,2024-05-01,Standard,76.27
3559,Lisa Cervantes,hicksrachel@example.net,Germany,2020-01-31,Premium,42.78
3560,Marie Everett,kristen59@example.com,Japan,2023-02-13,Standard,51.54
3561,Rachel Humphrey,devon53@example.com,Brazil,2025-04-19,Basic,168.88
3562,Jason Alvarez,riverskristen@example.com,France,2026-06-16,Standard,42.95
3563,Henry Parker,bakeredward@example.com,Germany,2022-01-04,Premium,68.69
3564,Paul Miranda,tbell@example.org,Brazil,2022-11-30,Standard,63.61
3565,Amber Rosales,brianchapman@example.org,United Kingdom,2025-10-07,Premium,120.53
3566,Brittany Garner,hogannathan@example.com,United Kingdom,2020-07-04,Basic,41.01
3567,Holly Peterson,matthew85@example.net,Brazil,2021-12-28,Basic,41.40
3568,Jessica Johnson,robinhancock@example.org,India,2023-11-18,Basic,23.48
3569,Zachary Doyle,hensleybenjamin@example.com,India,2026-03-01,Basic,75.47
3570,Nicole Ward,brownjohn@example.com,Brazil,2020-03-01,Basic,84.68
3571,Kathryn Vargas,mmiller@example.net,United States,2021-03-28,Premium,83.03
3572,Melanie Flores,fbass@example.org,France,2020-08-30,Basic,55.00
3573,Billy Cross,kaitlynwest@example.com,Australia,2020-10-11,Standard,81.70
3574,Maria Dixon,fwest@example.net,United States,2020-05-04,Standard,64.07
3575,Michael Garrison,ramirezsteven@example.net,United Kingdom,2020-02-28,Standard,40.43
3576,Natalie Joseph,jkelley@example.net,United Kingdom,2021-06-20,Standard,103.12
3577,Martin Jones,richard99@example.com,Netherlands,2025-05-09,Standard,55.94
3578,Laura Lopez,jacquelineholt@example.org,India,2022-01-07,Premium,19.15
3579,John Allen,bodonnell@example.com,Germany,2020-07-25,Premium,86.37
3580,Henry Robinson,jthompson@example.org,Germany,2024-10-12,Basic,16.69
3581,Mr. David Arnold,patelnicholas@example.com,Germany,2026-07-22,Basic,58.72
3582,Dean Evans,kingjessica@example.net,Canada,2026-06-10,Standard,17.16
3583,Diane Smith,maria03@example.com,Japan,2021-06-13,Standard,50.36
3584,Mr. Hunter Miller,sabrinaperez@example.net,Australia,2025-12-30,Basic,65.04
3585,Damon Montes,fgutierrez@example.com,United Kingdom,2026-05-12,Standard,70.46
3586,James Adams,charles30@example.org,United Kingdom,2022-03-18,Standard,96.31
3587,Trevor Walls,ibarton@example.org,Brazil,2024-09-15,Basic,56.10
3588,Hailey Dean,dana17@example.net,Germany,2024-08-02,Standard,65.56
3589,Rebecca Jones,lambalexandra@example.net,India,2021-01-03,Standard,21.65
3590,Robert Franco,teresaspencer@example.com,India,2021-09-30,Standard,62.77
3591,Joshua Dunlap,bennettmichael@example.net,Brazil,2025-07-16,Standard,65.81
3592,Steven Cannon,matthewslarry@example.net,Brazil,2023-04-16,Standard,13.34
3593,Sharon Lopez,haneysusan@example.org,Brazil,2020-04-19,Standard,73.60
3594,Christopher Norris,jadehendrix@example.org,Canada,2022-10-30,Premium,76.90
3595,Ashley Brown,audrey30@example.net,Japan,2024-02-15,Premium,97.89
3596,Elizabeth Morales MD,eric34@example.org,Germany,2023-06-06,Standard,39.88
3597,Anthony Brown,cookdanielle@example.com,Brazil,2024-12-01,Premium,52.82
3598,Jerry Patel,benjaminbrown@example.com,Germany,2020-03-18,Premium,21.36
3599,Louis Turner,englishchristina@example.net,Australia,2026-02-23,Basic,132.58
3600,Elizabeth Travis,luis66@example.org,Brazil,2024-05-22,Premium,57.05
3601,Brenda Mcmillan,david82@example.net,India,2023-12-12,Premium,32.12
3602,Taylor Lowery,matthew06@example.com,Japan,2024-02-17,Basic,53.36
3603,Vickie James,johnsonteresa@example.net,India,2026-04-10,Standard,48.01
3604,Mallory Moore,smithpaula@example.net,Canada,2021-12-22,Basic,22.72
3605,Roger Buckley,dennis16@example.net,United States,2023-10-12,Basic,66.41
3606,Mark Jackson,gloriachen@example.com,Canada,2025-05-14,Standard,73.59
3607,Amanda Lee,khouston@example.com,Netherlands,2023-09-02,Premium,25.79
3608,David Bates,tyler10@example.org,Canada,2021-08-10,Premium,84.13
3609,Michael Moore,travis28@example.net,Australia,2025-02-06,Basic,36.73
3610,Debra Morgan,williamsdeanna@example.com,United Kingdom,2025-09-10,Premium,60.27
3611,Teresa Thomas,qmoss@example.org,Canada,2025-07-04,Standard,64.88
3612,Erin Forbes,christopher52@example.net,France,2026-03-08,Premium,88.90
3613,Jennifer Shaffer,mccarthydylan@example.net,Australia,2024-11-16,Standard,24.02
3614,Jason Howard,robertsanthony@example.org,United Kingdom,2023-04-27,Premium,123.00
3615,Lisa Peterson,olivia47@example.com,United States,2023-10-24,Standard,56.95
3616,Lauren Rivera,scottchristopher@example.net,United Kingdom,2023-02-04,Standard,163.22
3617,Steven Murphy,qmccarty@example.org,Netherlands,2023-03-23,Standard,23.43
3618,Kiara Mcintosh,ryan23@example.net,Japan,2024-02-28,Basic,20.99
3619,William Davila,yluna@example.com,Germany,2024-10-25,Standard,75.17
3620,Carl Pennington,charlesprice@example.org,India,2024-08-03,Basic,64.57
3621,Kristi Smith,dyervictoria@example.net,United Kingdom,2025-02-25,Standard,77.04
3622,Stephanie Miller,timothy94@example.net,Japan,2021-02-18,Basic,16.57
3623,Nathan Scott,lewisallen@example.com,Netherlands,2020-12-06,Standard,63.19
